time,CH1,CH2,CH3,CH4,CH5,CH6,
556.384,2388.62,2200.52,1975.09,2076.33,2108.66,2244.87,
556.387,2388.09,2200.46,1974.77,2076.16,2108.83,2244.77,
556.393,2388.11,2200.42,1974.62,2076.1,2108.39,2244.44,
556.397,2387.82,2200.15,1974.4,2075.74,2107.93,2243.98,
556.405,2387.34,2199.94,1974.22,2075.41,2107.68,2243.77,
556.412,2386.94,2199.26,1973.7,2038.49,2146.03,2244.11,
556.415,2387.35,2190.68,1979.9,2065.23,2072.97,2244.29,
556.422,2347.16,2191.2,1974.32,2075.33,2108.72,2244.66,
556.429,2388.58,2200.71,1975.25,2076.58,2109.04,2244.94,
556.432,2388.64,2201.04,1972.3,2074.36,2107.5,2244.26,
556.439,2387.92,2200.47,1974.87,2076.43,2108.95,2245.41,
556.447,2388.79,2201.13,1975.19,2076.33,2108.7,2244.71,
556.45,2388.56,2200.6,1974.95,2075.97,2108.63,2244.35,
556.457,2387.95,2200.5,1979.72,2072.07,2108.29,2244.38,
556.46,2387.31,2200.13,1974.41,2076.1,2108.07,2244.03,
556.465,2387.97,2199.96,1974.06,2075.61,2107.97,2244.16,
556.473,2387.48,2199.66,1974.01,2075.23,2107.71,2243.77,
556.476,2386.89,2199.64,1973.97,2075.22,2108.17,2243.45,
556.482,2386.83,2199.2,1973.5,2074.97,2107.38,2243.4,
556.485,2386.38,2199,1973.33,2074.52,2107.24,2242.79,
556.493,2386.57,2198.72,1973.34,2074.63,2106.89,2242.57,
556.5,2386.06,2198.21,1972.92,2073.91,2106.75,2242.51,
556.503,2394.78,2198.56,1973.25,2074.4,2106.74,2242.7,
556.511,2386.2,2198.49,1972.93,2074.35,2106.76,2243.28,
556.518,2386.66,2198.71,1973.4,2074.84,2107.52,2243.13,
556.521,2386.37,2199.09,1973.2,2071.52,2104.22,2240.81,
556.529,2384.82,2197.84,1972.61,2074.08,2106.17,2242.38,
556.532,2385.91,2198.4,1972.81,2074.05,2106.35,2242.4,
556.54,2385.35,2198.15,1972.57,2073.99,2106.38,2242.05,
556.547,2385.4,2197.97,1972.07,2077.9,2137.84,2243.42,
556.55,2385.64,2190.27,1975.09,2035.95,2107,2233.31,
556.558,2393.52,2190.87,1974.98,2070.69,2098.37,2243.92,
556.565,2387.5,2200.1,1974.62,2076.24,2108.34,2244.68,
556.568,2388.15,2200.94,1975.67,2077.06,2109.38,2245.76,
556.575,2389.27,2201.66,1975.76,2077.19,2109.68,2246.32,
556.583,2389.85,2201.96,1976.04,2077.41,2109.61,2245.84,
556.586,2389.32,2201.53,1975.8,2077.18,2070.36,2245.74,
556.593,2388.02,2213.3,1971.25,2066.46,2115.88,2237.61,
556.597,2399.58,2201.49,1965.35,2082.06,2108.79,2245.24,
556.601,2389,2201.67,1975.5,2077.6,2109.78,2245.89,
556.607,2389.39,2201.92,1976.14,2077.69,2110.11,2246.39,
556.61,2389.77,2202.26,1976.46,2078.37,2110.1,2246.86,
556.616,2389.79,2202.07,1976.05,2077.56,2110.12,2246.03,
556.625,2389.82,2201.54,1976.2,2077.29,2109.64,2245.88,
556.628,2389.77,2201.4,1975.65,2077.31,2109.13,2245.62,
556.635,2388.76,2200.95,1975.03,2076.61,2108.75,2245.02,
556.638,2389.3,2193.02,1981.34,2076.35,2108.61,2244.82,
556.646,2388.76,2201.08,1975.04,2076.81,2148.41,2245.51,
556.651,2389.06,2201.31,1975.46,2076.94,2109.23,2245.34,
556.654,2389.39,2201.29,1975.84,2077.37,2109.85,2245.74,
556.661,2389.15,2201.29,1975.49,2077.14,2109.4,2245.63,
556.669,2388.86,2201.04,1975.18,2076.85,2109.1,2245.23,
556.672,2388.3,2201.04,1975.29,2076.5,2108.63,2244.85,
556.679,2388.18,2200.31,1974.84,2076.26,2108.43,2244.19,
556.682,2387.82,2200.86,1963.53,2081.96,2142.63,2244.32,
556.69,2387.86,2200.37,1974.63,2076.41,2108.27,2244.95,
556.696,2388.69,2200.97,1975.37,2076.61,2108.79,2245.37,
556.699,2388.39,2201.47,1975.1,2076.99,2109.21,2245.15,
556.706,2388.68,2200.8,1975.25,2076.78,2109.09,2245.3,
556.71,2388.7,2200.9,1975.15,2076.52,2108.8,2245.02,
556.718,2388.47,2200.68,1974.93,2076.21,2108.66,2244.61,
556.725,2387.68,2200.3,1974.15,2075.76,2108.29,2244.26,
556.728,2387.68,2209.11,1974.23,2075.93,2108.04,2244.21,
556.735,2387.56,2199.8,1974.33,2075.85,2107.89,2244.27,
556.742,2387.87,2200.09,1974.55,2075.57,2108.21,2244.2,
556.745,2387.51,2199.77,1974.45,2075.68,2107.86,2243.97,
556.752,2387.28,2199.81,1974.25,2075.46,2107.82,2243.97,
556.756,2387.44,2199.81,1974.18,2075.29,2107.43,2243.39,
556.764,2387.31,2199.49,1973.73,2075.32,2107.41,2243.64,
556.771,2386.69,2199.22,1973.55,2074.82,2107.18,2250.43,
556.774,2417.37,2203.68,1973.86,2075.07,2107.46,2243.33,
556.782,2386.69,2199.34,1973.65,2075.16,2107.4,2243.71,
556.789,2387.39,2199.8,1973.92,2075.79,2107.93,2243.93,
556.792,2387.27,2199.64,1973.74,2075.84,2107.92,2244.09,
556.799,2387.41,2199.65,1974.11,2075.57,2107.69,2243.73,
556.803,2387,2199.42,1973.94,2075.33,2107.46,2243.37,
